,[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-0.6181818181818182,-0.5606060606060606,-0.5187590187590188,-0.47835497835497837,-0.4212121212121212,-0.36363636363636365,-0.37575757575757573,-0.354978354978355,-0.3225108225108225,-0.2696969696969697,-0.16666666666666666,-0.20404040404040405,-0.19264069264069264,-0.15714285714285714,-0.08585858585858586,-0.07922077922077922,-0.03535353535353535,0.045454545454545456,0.045454545454545456,-0.18181818181818182,-0.20404040404040405,-0.19264069264069264,-0.15757575757575756,-0.08802308802308802,-0.09437229437229437,-0.07965367965367966,-0.03751803751803752,0.03896103896103896,-0.008658008658008658,0.03896103896103896,0.09090909090909091,-0.0316017316017316,-0.010822510822510822,0.032467532467532464,0.032467532467532464,0.07575757575757576,0.06060606060606061,-0.10101010101010101,-0.11320346320346321,-0.09668109668109669,-0.05230880230880231,0.032467532467532464,-0.03924963924963925,-0.016233766233766232,0.032467532467532464,0.032467532467532464,0.07575757575757576,-0.0,0.027056277056277056,0.06313131313131314,0.06313131313131314,0.10101010101010101,0.021645021645021644,0.050505050505050504,0.10101010101010101,-0.045454545454545456,-0.046897546897546896,-0.021645021645021644,0.032467532467532464,0.0,0.032467532467532464,0.07575757575757576,0.07575757575757576,0.027056277056277056,0.06313131313131314,0.12626262626262627,0.050505050505050504,0.10101010101010101,0.10101010101010101,-0.010822510822510822,0.0,0.032467532467532464,0.07575757575757576,0.032467532467532464,0.07575757575757576,0.15151515151515152,0.06313131313131314,0.12626262626262627,0.10101010101010101,0.18181818181818182,0.008658008658008658,0.032467532467532464,0.07575757575757576,0.07575757575757576,0.15151515151515152,0.12626262626262627,0.18181818181818182,0.032467532467532464,0.07575757575757576,0.15151515151515152,0.15151515151515152,0.22727272727272727,0.07575757575757576,0.15151515151515152,0.2727272727272727,0.15151515151515152,0.2727272727272727,0.2727272727272727,0.45454545454545453
[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.7454545454545455,-0.5606060606060606,-0.3917748917748918,-0.22424242424242424,-1.0,-0.703030303030303,-0.5123376623376623,-0.354978354978355,-0.20995670995670995,-0.08080808080808081,-0.4681818181818182,-0.3172438672438672,-0.18831168831168832,-0.07575757575757576,-0.16017316017316016,-0.06493506493506493,-0.0,-0.0,-0.6181818181818182,-0.4212121212121212,-0.2795093795093795,-0.16017316017316016,-0.06060606060606061,-0.24177489177489178,-0.13823953823953825,-0.05411255411255411,-0.0,-0.04329004329004329,-0.0,-0.0,-0.09437229437229437,-0.03607503607503607,-0.0,-0.0,-0.0,-0.0,-0.37575757575757573,-0.24177489177489178,-0.13823953823953825,-0.05411255411255411,-0.0,-0.11320346320346321,-0.045093795093795096,-0.0,-0.0,-0.0,-0.027056277056277056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.11038961038961038,-0.04329004329004329,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-1.0,-1.0,-0.703030303030303,-0.37424242424242427,-0.14242424242424243,-0.030303030303030304,-0.7772727272727272,-0.4681818181818182,-0.20404040404040405,-0.050505050505050504,-0.2727272727272727,-0.07575757575757576,-0.0,-0.0,-1.0,-0.703030303030303,-0.37424242424242427,-0.14242424242424243,-0.030303030303030304,-0.4681818181818182,-0.20404040404040405,-0.050505050505050504,-0.0,-0.07575757575757576,-0.0,-0.0,-0.20404040404040405,-0.050505050505050504,-0.0,-0.0,-0.0,-0.0,-0.7454545454545455,-0.421969696969697,-0.1696969696969697,-0.03787878787878788,-0.0,-0.2383838383838384,-0.06313131313131314,-0.0,-0.0,-0.0,-0.06313131313131314,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7878787878787878,-0.5174242424242425,-0.2515151515151515,-1.0,-1.0,-0.7454545454545455,-0.4696969696969697,-0.22424242424242424,-0.06060606060606061,-0.703030303030303,-0.421969696969697,-0.19696969696969696,-0.05303030303030303,-0.1696969696969697,-0.045454545454545456,-0.0,-0.0,-1.0,-0.7401515151515151,-0.4681818181818182,-0.23484848484848486,-0.0707070707070707,-0.4212121212121212,-0.20404040404040405,-0.06060606060606061,-0.0,-0.050505050505050504,-0.0,-0.0,-0.20404040404040405,-0.06313131313131314,-0.0,-0.0,-0.0,-0.0,-0.7454545454545455,-0.4681818181818182,-0.2383838383838384,-0.07575757575757576,-0.0,-0.20404040404040405,-0.06313131313131314,-0.0,-0.0,-0.0,-0.06313131313131314,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.23484848484848486,-0.07575757575757576,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.6606060606060606,-0.2787878787878788,-1.0,-1.0,-1.0,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-1.0,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-0.2787878787878788,-0.06060606060606061,-0.0,-0.0,-1.0,-1.0,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-0.0,-0.06060606060606061,-0.0,-0.0,-0.2787878787878788,-0.06060606060606061,-0.0,-0.0,-0.0,-0.0,-1.0,-0.7454545454545455,-0.37575757575757573,-0.10101010101010101,-0.0,-0.37575757575757573,-0.10101010101010101,-0.0,-0.0,-0.0,-0.10101010101010101,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.7878787878787878,-0.42424242424242425,-0.12121212121212122,0.0,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42424242424242425,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.8409090909090909,-0.7207792207792207,-0.6082251082251082,-0.4727272727272727,-1.0,-0.7454545454545455,-0.6006493506493507,-0.47835497835497837,-0.3484848484848485,-0.18181818181818182,-0.4681818181818182,-0.354978354978355,-0.24458874458874458,-0.12121212121212122,-0.16017316017316016,-0.07575757575757576,-0.0,-0.0,-0.6181818181818182,-0.4681818181818182,-0.354978354978355,-0.24458874458874458,-0.12121212121212122,-0.24177489177489178,-0.16017316017316016,-0.07575757575757576,-0.0,-0.04329004329004329,-0.0,-0.0,-0.09437229437229437,-0.04329004329004329,-0.0,-0.0,-0.0,-0.0,-0.32727272727272727,-0.24177489177489178,-0.16017316017316016,-0.07575757575757576,-0.0,-0.09437229437229437,-0.04329004329004329,-0.0,-0.0,-0.0,-0.021645021645021644,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.19696969696969696,-0.13203463203463203,-0.06493506493506493,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7878787878787878,-0.5174242424242425,-0.2515151515151515,-1.0,-1.0,-0.7772727272727272,-0.5151515151515151,-0.26565656565656565,-0.08080808080808081,-0.7772727272727272,-0.5143939393939394,-0.2727272727272727,-0.08838383838383838,-0.2727272727272727,-0.09090909090909091,-0.0,-0.0,-1.0,-0.7401515151515151,-0.4681818181818182,-0.23484848484848486,-0.0707070707070707,-0.4681818181818182,-0.2383838383838384,-0.07575757575757576,-0.0,-0.07575757575757576,-0.0,-0.0,-0.20404040404040405,-0.06313131313131314,-0.0,-0.0,-0.0,-0.0,-0.703030303030303,-0.4212121212121212,-0.20404040404040405,-0.06060606060606061,-0.0,-0.20404040404040405,-0.06313131313131314,-0.0,-0.0,-0.0,-0.050505050505050504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4696969696969697,-0.23484848484848486,-0.07575757575757576,0.0,-0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.6606060606060606,-0.2787878787878788,-1.0,-1.0,-1.0,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-1.0,-0.6606060606060606,-0.2787878787878788,-0.06060606060606061,-0.2787878787878788,-0.06060606060606061,-0.0,-0.0,-1.0,-1.0,-0.703030303030303,-0.32727272727272727,-0.08080808080808081,-0.703030303030303,-0.32727272727272727,-0.08080808080808081,-0.0,-0.08080808080808081,-0.0,-0.0,-0.37575757575757573,-0.10101010101010101,-0.0,-0.0,-0.0,-0.0,-1.0,-0.703030303030303,-0.32727272727272727,-0.08080808080808081,-0.0,-0.32727272727272727,-0.08080808080808081,-0.0,-0.0,-0.0,-0.10101010101010101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7878787878787878,-0.42424242424242425,-0.12121212121212122,0.0,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42424242424242425,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-0.0,-0.13257575757575757,-0.2727272727272727,-0.421969696969697,-0.6181818181818182,-0.0,-0.0,-0.07575757575757576,-0.1696969696969697,-0.2787878787878788,-0.4090909090909091,-0.0,-0.03787878787878788,-0.08787878787878788,-0.09090909090909091,-0.015151515151515152,0.015151515151515152,0.19696969696969696,0.19696969696969696,-0.0,-0.0,-0.03787878787878788,-0.08787878787878788,-0.09090909090909091,-0.0,-0.015151515151515152,0.015151515151515152,0.19696969696969696,0.041666666666666664,0.19696969696969696,0.4696969696969697,-0.0,0.041666666666666664,0.19696969696969696,0.19696969696969696,0.4696969696969697,0.4696969696969697,-0.0,-0.0,-0.015151515151515152,0.015151515151515152,0.19696969696969696,-0.0,0.041666666666666664,0.19696969696969696,0.19696969696969696,0.4696969696969697,0.045454545454545456,0.19696969696969696,0.4696969696969697,0.4696969696969697,0.7878787878787878,0.19696969696969696,0.4696969696969697,0.7878787878787878,-0.0,0.0,0.03409090909090909,0.1696969696969697,0.03787878787878788,0.1696969696969697,0.421969696969697,0.421969696969697,0.1696969696969697,0.421969696969697,0.7454545454545455,0.421969696969697,0.7454545454545455,0.703030303030303,0.0,0.03787878787878788,0.1696969696969697,0.421969696969697,0.1696969696969697,0.421969696969697,0.7454545454545455,0.421969696969697,0.7454545454545455,0.7454545454545455,1.0,0.03787878787878788,0.1696969696969697,0.421969696969697,0.421969696969697,0.7454545454545455,0.7454545454545455,1.0,0.1696969696969697,0.421969696969697,0.7454545454545455,0.7454545454545455,1.0,0.421969696969697,0.7454545454545455,1.0,0.7454545454545455,1.0,1.0,1.0
[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-0.18181818181818182,-0.2727272727272727,-0.3225108225108225,-0.354978354978355,-0.3735930735930736,-0.0,-0.12626262626262627,-0.18831168831168832,-0.22294372294372294,-0.23405483405483404,-0.21428571428571427,-0.07575757575757576,-0.11544011544011544,-0.12554112554112554,-0.0992063492063492,-0.048051948051948054,-0.022005772005772004,0.0670995670995671,0.08874458874458875,-0.0,-0.06313131313131314,-0.09884559884559885,-0.10670995670995671,-0.07900432900432901,-0.032467532467532464,-0.04040404040404041,-0.01443001443001443,0.0670995670995671,0.024891774891774892,0.08874458874458875,0.19696969696969696,-0.0,0.027056277056277056,0.08874458874458875,0.11038961038961038,0.19696969696969696,0.23484848484848486,-0.0,-0.027056277056277056,-0.032756132756132754,-0.006854256854256854,0.0670995670995671,-0.0,0.027056277056277056,0.08874458874458875,0.11038961038961038,0.19696969696969696,0.046897546897546896,0.11038961038961038,0.19696969696969696,0.23484848484848486,0.42424242424242425,0.13203463203463203,0.23484848484848486,0.42424242424242425,-0.0,-0.0,0.022943722943722943,0.07554112554112555,0.03924963924963925,0.09437229437229437,0.1696969696969697,0.20404040404040405,0.11320346320346321,0.20404040404040405,0.37575757575757573,0.2383838383838384,0.37575757575757573,0.37575757575757573,0.010822510822510822,0.03924963924963925,0.09437229437229437,0.1696969696969697,0.11320346320346321,0.20404040404040405,0.37575757575757573,0.2383838383838384,0.37575757575757573,0.42525252525252527,0.6181818181818182,0.049062049062049064,0.11320346320346321,0.20404040404040405,0.2383838383838384,0.37575757575757573,0.42525252525252527,0.6727272727272727,0.13203463203463203,0.2383838383838384,0.37575757575757573,0.42525252525252527,0.6727272727272727,0.2727272727272727,0.42525252525252527,0.6727272727272727,0.47474747474747475,0.6727272727272727,0.7272727272727273,1.0
[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],-0.4909090909090909,-0.421969696969697,-0.354978354978355,-0.2829004329004329,-0.1961038961038961,-0.45454545454545453,-0.37575757575757573,-0.3172438672438672,-0.25627705627705627,-0.18571428571428572,-0.09884559884559885,-0.2727272727272727,-0.22077922077922077,-0.16075036075036075,-0.0882034632034632,-0.12337662337662338,-0.06277056277056277,0.012987012987012988,0.025974025974025976,-0.22727272727272727,-0.20404040404040405,-0.16590909090909092,-0.11601731601731602,-0.05663780663780664,-0.12878787878787878,-0.09018759018759019,-0.04112554112554113,0.012987012987012988,-0.016233766233766232,0.025974025974025976,0.045454545454545456,-0.03607503607503607,-0.005411255411255411,0.025974025974025976,0.04329004329004329,0.045454545454545456,0.07575757575757576,-0.10101010101010101,-0.09112554112554112,-0.06147186147186147,-0.023088023088023088,0.012987012987012988,-0.03607503607503607,-0.005411255411255411,0.025974025974025976,0.04329004329004329,0.045454545454545456,0.021645021645021644,0.04329004329004329,0.045454545454545456,0.07575757575757576,0.12121212121212122,0.06493506493506493,0.07575757575757576,0.12121212121212122,-0.03409090909090909,-0.022943722943722943,-0.0,0.021645021645021644,0.016233766233766232,0.03607503607503607,0.03787878787878788,0.06313131313131314,0.05411255411255411,0.06313131313131314,0.10101010101010101,0.0946969696969697,0.10101010101010101,0.12121212121212122,0.0021645021645021645,0.0183982683982684,0.03607503607503607,0.03787878787878788,0.05411255411255411,0.06313131313131314,0.10101010101010101,0.0946969696969697,0.10101010101010101,0.15151515151515152,0.18181818181818182,0.03571428571428571,0.05411255411255411,0.06313131313131314,0.0946969696969697,0.10101010101010101,0.15151515151515152,0.22727272727272727,0.07575757575757576,0.0946969696969697,0.10101010101010101,0.15151515151515152,0.22727272727272727,0.13257575757575757,0.15151515151515152,0.22727272727272727,0.21212121212121213,0.22727272727272727,0.3181818181818182,0.45454545454545453
[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.6181818181818182,-0.37575757575757573,-0.19696969696969696,-0.07748917748917748,-1.0,-0.7090909090909091,-0.4681818181818182,-0.2778138528138528,-0.13203463203463203,-0.03787878787878788,-0.5606060606060606,-0.354978354978355,-0.18831168831168832,-0.06493506493506493,-0.24458874458874458,-0.0946969696969697,-0.0,-0.0,-0.6727272727272727,-0.421969696969697,-0.24177489177489178,-0.11320346320346321,-0.032467532467532464,-0.31385281385281383,-0.16017316017316016,-0.05411255411255411,-0.0,-0.07575757575757576,-0.0,-0.0,-0.13203463203463203,-0.04329004329004329,-0.0,-0.0,-0.0,-0.0,-0.37575757575757573,-0.20573593073593074,-0.09437229437229437,-0.027056277056277056,-0.0,-0.13203463203463203,-0.04329004329004329,-0.0,-0.0,-0.0,-0.032467532467532464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1696969696969697,-0.07554112554112555,-0.021645021645021644,-0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-0.6181818181818182,-0.5606060606060606,-0.5187590187590188,-0.47835497835497837,-0.4212121212121212,-0.36363636363636365,-0.37575757575757573,-0.354978354978355,-0.3225108225108225,-0.2701298701298701,-0.16883116883116883,-0.20404040404040405,-0.19264069264069264,-0.15800865800865802,-0.09018759018759019,-0.08051948051948052,-0.04184704184704185,0.025974025974025976,0.01948051948051948,-0.22727272727272727,-0.2383838383838384,-0.22294372294372294,-0.18571428571428572,-0.11327561327561328,-0.11320346320346321,-0.09668109668109669,-0.05230880230880231,0.032467532467532464,-0.0183982683982684,0.025974025974025976,0.045454545454545456,-0.046897546897546896,-0.021645021645021644,0.032467532467532464,0.025974025974025976,0.06060606060606061,0.06060606060606061,-0.10101010101010101,-0.11320346320346321,-0.09624819624819625,-0.050144300144300144,0.03896103896103896,-0.03924963924963925,-0.016233766233766232,0.032467532467532464,0.025974025974025976,0.06060606060606061,-0.0,0.032467532467532464,0.07575757575757576,0.06060606060606061,0.12121212121212122,0.032467532467532464,0.07575757575757576,0.12121212121212122,-0.03787878787878788,-0.03924963924963925,-0.016233766233766232,0.032467532467532464,-0.0,0.027056277056277056,0.06313131313131314,0.050505050505050504,0.027056277056277056,0.06313131313131314,0.10101010101010101,0.06313131313131314,0.12626262626262627,0.10101010101010101,-0.010822510822510822,0.0,0.032467532467532464,0.07575757575757576,0.027056277056277056,0.06313131313131314,0.10101010101010101,0.06313131313131314,0.12626262626262627,0.12626262626262627,0.18181818181818182,0.008658008658008658,0.032467532467532464,0.07575757575757576,0.06313131313131314,0.12626262626262627,0.12626262626262627,0.22727272727272727,0.032467532467532464,0.07575757575757576,0.15151515151515152,0.12626262626262627,0.22727272727272727,0.07575757575757576,0.15151515151515152,0.22727272727272727,0.15151515151515152,0.2727272727272727,0.2727272727272727,0.45454545454545453
