,[2. 2. 2. 2. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.]
[6. 2. 2. 1. 1. 1. 0. 0. 0.],-0.9920634920634921,-0.9761904761904762,-0.9642857142857143,-0.9523809523809523,-0.8992063492063492,-0.8634920634920635,-0.8492063492063492,-0.8333333333333334,-0.7619047619047619,-0.7166666666666667,-0.6849206349206349,-0.5476190476190477,-0.5075396825396825,-0.4595238095238095,-0.273015873015873,-0.8333333333333334,-0.7261904761904762,-0.6563492063492063,-0.6031746031746031,-0.5238095238095238,-0.45714285714285713,-0.4,-0.3373015873015873,-0.20476190476190476,-0.1373015873015873,0.12698412698412698,-0.1349206349206349,-0.06825396825396825,0.003968253968253968,0.19285714285714287,0.2698412698412698,0.5714285714285714,-0.5555555555555556,-0.44047619047619047,-0.3547619047619048,-0.28134920634920635,-0.20793650793650795,-0.1349206349206349,-0.06825396825396825,0.003968253968253968,0.19285714285714287,0.2698412698412698,0.273015873015873,0.3388888888888889,0.4087301587301587,0.5714285714285714,0.8809523809523809,0.6277777777777778,0.6865079365079365,0.8809523809523809,-0.16666666666666666,-0.07738095238095238,0.0,0.075,0.20952380952380953,0.28174603174603174,0.3611111111111111,0.5396825396825397,0.6,0.6686507936507936,0.8809523809523809,0.876984126984127,0.9285714285714286,1.0,0.2261904761904762,0.2908730158730159,0.3547619047619048,0.4226190476190476,0.5246031746031746,0.5972222222222222,0.8412698412698413,0.8373015873015873,0.9047619047619048,1.0,1.0,0.6428571428571429,0.6753968253968254,0.7261904761904762,0.8373015873015873,0.9047619047619048,1.0,1.0,0.9047619047619048,0.9166666666666666,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 2. 2. 1. 0. 0. 0. 0.],-0.9603174603174603,-0.9285714285714286,-0.9285714285714286,-0.8809523809523809,-0.8277777777777777,-0.8119047619047619,-0.8392857142857143,-0.7222222222222222,-0.7142857142857143,-0.696031746031746,-0.7031746031746032,-0.6,-0.5912698412698413,-0.6095238095238096,-0.5063492063492063,-0.7222222222222222,-0.6468253968253969,-0.6031746031746031,-0.5853174603174603,-0.5238095238095238,-0.48412698412698413,-0.45714285714285713,-0.44047619047619047,-0.3595238095238095,-0.3373015873015873,-0.2222222222222222,-0.24603174603174602,-0.19285714285714287,-0.14047619047619048,-0.06746031746031746,-0.001984126984126984,0.26785714285714285,-0.4444444444444444,-0.39880952380952384,-0.3412698412698413,-0.2908730158730159,-0.23809523809523808,-0.24603174603174602,-0.19285714285714287,-0.14047619047619048,-0.06746031746031746,-0.001984126984126984,0.06984126984126984,0.14047619047619048,0.23412698412698413,0.26785714285714285,0.6190476190476191,0.3880952380952381,0.48412698412698413,0.6190476190476191,-0.20833333333333334,-0.14285714285714285,-0.075,0.0,0.0015873015873015873,0.07023809523809524,0.1626984126984127,0.20436507936507936,0.3373015873015873,0.44047619047619047,0.5952380952380952,0.6507936507936508,0.7916666666666666,0.8928571428571429,0.06349206349206349,0.1380952380952381,0.21984126984126984,0.3253968253968254,0.26071428571428573,0.3531746031746032,0.5079365079365079,0.5833333333333334,0.7281746031746031,0.8551587301587301,1.0,0.4126984126984127,0.49047619047619045,0.5952380952380952,0.5833333333333334,0.7281746031746031,0.8551587301587301,1.0,0.7111111111111111,0.7857142857142857,0.9007936507936508,0.8551587301587301,1.0,0.9126984126984127,0.9682539682539683,1.0,1.0,1.0,1.0,1.0
[6. 3. 1. 1. 1. 1. 0. 0. 0.],-1.0,-0.9920634920634921,-0.9523809523809523,-1.0,-0.971031746031746,-0.8809523809523809,-0.7341269841269841,-1.0,-0.9404761904761905,-0.8,-0.6222222222222222,-0.7126984126984127,-0.4869047619047619,-0.273015873015873,-0.06984126984126984,-1.0,-0.9186507936507936,-0.7611111111111111,-0.5833333333333334,-0.8690476190476191,-0.6611111111111111,-0.4531746031746032,-0.2571428571428571,-0.2908730158730159,-0.06984126984126984,0.3412698412698413,-0.5,-0.273015873015873,-0.06984126984126984,0.14444444444444443,0.3134920634920635,0.5277777777777778,-1.0,-0.8194444444444444,-0.5896825396825397,-0.37817460317460316,-0.1873015873015873,-0.45634920634920634,-0.20952380952380953,-0.0015873015873015873,0.22380952380952382,0.38492063492063494,0.0,0.2,0.35714285714285715,0.5912698412698413,0.8809523809523809,0.49206349206349204,0.6111111111111112,0.9047619047619048,-0.75,-0.45634920634920634,-0.20952380952380953,-0.0015873015873015873,0.0,0.21587301587301588,0.38095238095238093,0.6349206349206349,0.44642857142857145,0.5833333333333334,0.9047619047619048,0.8412698412698413,0.9047619047619048,1.0,-0.2619047619047619,-0.0,0.2,0.35714285714285715,0.44642857142857145,0.5833333333333334,0.9047619047619048,0.7876984126984127,0.873015873015873,1.0,1.0,0.3253968253968254,0.49206349206349204,0.6111111111111112,0.8412698412698413,0.9047619047619048,1.0,1.0,0.7936507936507936,0.8412698412698413,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 3. 2. 1. 1. 0. 0. 0. 0.],-1.0,-0.9682539682539683,-0.8968253968253969,-1.0,-0.9349206349206349,-0.8351851851851851,-0.7063492063492064,-1.0,-0.8994708994708994,-0.782010582010582,-0.6452380952380953,-0.7301587301587301,-0.5888888888888889,-0.42142857142857143,-0.3603174603174603,-1.0,-0.8703703703703703,-0.7261904761904762,-0.5674603174603174,-0.8253968253968254,-0.674074074074074,-0.5119047619047619,-0.3373015873015873,-0.45714285714285713,-0.2757936507936508,-0.001984126984126984,-0.5608465608465608,-0.38412698412698415,-0.20052910052910053,-0.13862433862433862,0.06613756613756613,0.20238095238095238,-1.0,-0.7738095238095238,-0.5833333333333334,-0.39285714285714285,-0.2015873015873016,-0.5244708994708994,-0.3329365079365079,-0.13584656084656085,-0.06931216931216931,0.1421957671957672,-0.2,0.0,0.1984126984126984,0.2791005291005291,0.6190476190476191,0.20793650793650795,0.4021164021164021,0.6785714285714286,-0.7222222222222222,-0.498015873015873,-0.28174603174603174,-0.07023809523809524,-0.21587301587301588,0.0,0.21428571428571427,0.29894179894179895,0.14047619047619048,0.3505291005291005,0.6607142857142857,0.5595238095238095,0.7380952380952381,0.8809523809523809,-0.36507936507936506,-0.14444444444444443,0.06931216931216931,0.2698412698412698,0.14047619047619048,0.3505291005291005,0.6547619047619048,0.47883597883597884,0.6726190476190477,0.8373015873015873,1.0,0.07142857142857142,0.2873015873015873,0.47883597883597884,0.5595238095238095,0.7380952380952381,0.8373015873015873,1.0,0.5079365079365079,0.6732804232804233,0.8095238095238095,0.8809523809523809,1.0,0.8412698412698413,0.9246031746031746,1.0,1.0,1.0,1.0,1.0
[6. 3. 2. 2. 0. 0. 0. 0. 0.],-1.0,-0.9404761904761905,-0.8809523809523809,-1.0,-0.9007936507936508,-0.8134920634920635,-0.7321428571428571,-1.0,-0.8677248677248677,-0.7777777777777778,-0.6984126984126984,-0.753968253968254,-0.6785714285714286,-0.6071428571428571,-0.6031746031746031,-1.0,-0.8346560846560847,-0.7063492063492064,-0.5773809523809523,-0.8015873015873016,-0.6878306878306878,-0.5793650793650794,-0.45634920634920634,-0.5833333333333334,-0.47883597883597884,-0.38492063492063494,-0.6031746031746031,-0.48412698412698413,-0.34656084656084657,-0.38095238095238093,-0.2294973544973545,-0.14087301587301587,-1.0,-0.751984126984127,-0.5846560846560847,-0.4226190476190476,-0.23015873015873015,-0.5767195767195767,-0.44246031746031744,-0.28835978835978837,-0.3253968253968254,-0.15542328042328044,-0.35714285714285715,-0.1984126984126984,0.0,-0.0667989417989418,0.2261904761904762,-0.05555555555555555,0.14814814814814814,0.3134920634920635,-0.7222222222222222,-0.5370370370370371,-0.3611111111111111,-0.1626984126984127,-0.38095238095238093,-0.21428571428571427,0.0,-0.07407407407407407,-0.12896825396825398,0.07407407407407407,0.251984126984127,0.2222222222222222,0.49404761904761907,0.5595238095238095,-0.4444444444444444,-0.2698412698412698,-0.07671957671957672,0.1626984126984127,-0.12896825396825398,0.07407407407407407,0.24206349206349206,0.14087301587301587,0.39285714285714285,0.5079365079365079,0.875,-0.12698412698412698,0.07539682539682539,0.31084656084656087,0.2222222222222222,0.49404761904761907,0.5079365079365079,0.875,0.2222222222222222,0.4444444444444444,0.7142857142857143,0.5892857142857143,0.875,0.5634920634920635,0.7817460317460317,0.9166666666666666,0.8412698412698413,1.0,1.0,1.0
[6. 3. 3. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.8214285714285714,-1.0,-1.0,-0.8478835978835979,-0.5833333333333334,-1.0,-1.0,-0.8862433862433863,-0.6428571428571429,-0.9285714285714286,-0.7222222222222222,-0.40476190476190477,-0.5079365079365079,-1.0,-1.0,-0.8214285714285714,-0.5674603174603174,-1.0,-0.8703703703703703,-0.6388888888888888,-0.34523809523809523,-0.7261904761904762,-0.43386243386243384,-0.1626984126984127,-0.8544973544973545,-0.6468253968253969,-0.38095238095238093,-0.47883597883597884,-0.14814814814814814,-0.2222222222222222,-1.0,-1.0,-0.794973544973545,-0.5119047619047619,-0.1984126984126984,-0.8544973544973545,-0.5972222222222222,-0.27645502645502645,-0.37566137566137564,0.0,-0.6111111111111112,-0.3253968253968254,0.0,-0.07407407407407407,0.2261904761904762,-0.2698412698412698,0.07407407407407407,0.4007936507936508,-1.0,-0.8214285714285714,-0.5396825396825397,-0.20436507936507936,-0.6349206349206349,-0.29894179894179895,0.07407407407407407,0.0,-0.35119047619047616,-0.0,0.3492063492063492,0.07407407407407407,0.4444444444444444,0.5079365079365079,-0.8015873015873016,-0.5277777777777778,-0.20238095238095238,0.14087301587301587,-0.2996031746031746,0.07407407407407407,0.4365079365079365,-0.007275132275132275,0.35714285714285715,0.4503968253968254,0.875,-0.48412698412698413,-0.13690476190476192,0.2222222222222222,0.15542328042328044,0.5317460317460317,0.4503968253968254,0.875,-0.07142857142857142,0.30357142857142855,0.6190476190476191,0.6329365079365079,0.875,0.38492063492063494,0.7003968253968254,0.9583333333333334,0.7817460317460317,0.9583333333333334,1.0,1.0
[6. 4. 1. 1. 1. 0. 0. 0. 0.],-1.0,-1.0,-0.9880952380952381,-1.0,-1.0,-0.9603174603174603,-0.8333333333333334,-1.0,-1.0,-0.9119047619047619,-0.7261904761904762,-0.8380952380952381,-0.5904761904761905,-0.3333333333333333,-0.13333333333333333,-1.0,-1.0,-0.9285714285714286,-0.7674603174603175,-1.0,-0.8698412698412699,-0.6484126984126984,-0.4015873015873016,-0.49682539682539684,-0.20992063492063492,0.26785714285714285,-0.8412698412698413,-0.5722222222222222,-0.2865079365079365,-0.07301587301587302,0.20238095238095238,0.38095238095238093,-1.0,-1.0,-0.8698412698412699,-0.6634920634920635,-0.4380952380952381,-0.7876984126984127,-0.5246031746031746,-0.26071428571428573,-0.06111111111111111,0.19444444444444445,-0.44642857142857145,-0.14047619047619048,0.12896825396825398,0.35119047619047616,0.7380952380952381,0.0,0.2698412698412698,0.6904761904761905,-1.0,-0.8412698412698413,-0.6,-0.3373015873015873,-0.44642857142857145,-0.14047619047619048,0.12896825396825398,0.35119047619047616,0.0,0.29365079365079366,0.7380952380952381,0.45634920634920634,0.6726190476190477,0.8690476190476191,-0.7619047619047619,-0.49206349206349204,-0.20793650793650795,0.05555555555555555,-0.0,0.2698412698412698,0.6904761904761905,0.45634920634920634,0.6726190476190477,0.8194444444444444,1.0,-0.3253968253968254,-0.0,0.2698412698412698,0.5,0.6904761904761905,0.8690476190476191,1.0,0.23809523809523808,0.5,0.6904761904761905,0.8690476190476191,1.0,0.7420634920634921,0.8690476190476191,1.0,1.0,1.0,1.0,1.0
[6. 4. 2. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.9801587301587301,-1.0,-1.0,-0.9470899470899471,-0.8412698412698413,-1.0,-1.0,-0.9007936507936508,-0.7698412698412699,-0.8412698412698413,-0.6904761904761905,-0.49206349206349204,-0.4126984126984127,-1.0,-1.0,-0.9186507936507936,-0.7896825396825397,-1.0,-0.8703703703703703,-0.7142857142857143,-0.5099206349206349,-0.628968253968254,-0.42328042328042326,-0.08134920634920635,-0.8544973544973545,-0.6686507936507936,-0.4470899470899471,-0.3558201058201058,-0.08134920634920635,0.0,-1.0,-1.0,-0.8703703703703703,-0.7023809523809523,-0.49206349206349204,-0.8115079365079365,-0.6220238095238095,-0.4054232804232804,-0.3253968253968254,-0.0667989417989418,-0.5833333333333334,-0.3505291005291005,-0.07407407407407407,0.0,0.4007936507936508,-0.2698412698412698,0.0,0.35714285714285715,-1.0,-0.8544973544973545,-0.6686507936507936,-0.44047619047619047,-0.5833333333333334,-0.3505291005291005,-0.07407407407407407,0.0,-0.29365079365079366,0.0,0.3968253968253968,0.07407407407407407,0.3968253968253968,0.5079365079365079,-0.8015873015873016,-0.5912698412698413,-0.3558201058201058,-0.08134920634920635,-0.2698412698412698,-0.0,0.35714285714285715,0.07407407407407407,0.3968253968253968,0.4503968253968254,0.875,-0.48412698412698413,-0.21825396825396826,0.07407407407407407,0.14814814814814814,0.4444444444444444,0.5416666666666666,0.875,-0.07142857142857142,0.2294973544973545,0.5317460317460317,0.5753968253968254,0.9166666666666666,0.38492063492063494,0.6666666666666666,0.9166666666666666,0.7817460317460317,0.9583333333333334,1.0,1.0
[6. 4. 3. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8015873015873016,-1.0,-1.0,-1.0,-0.8412698412698413,-1.0,-0.8809523809523809,-0.5476190476190477,-0.6349206349206349,-1.0,-1.0,-1.0,-0.8412698412698413,-1.0,-1.0,-0.873015873015873,-0.5634920634920635,-0.9047619047619048,-0.6428571428571429,-0.29365079365079366,-1.0,-0.9047619047619048,-0.6547619047619048,-0.7261904761904762,-0.3492063492063492,-0.4880952380952381,-1.0,-1.0,-1.0,-0.8412698412698413,-0.5079365079365079,-1.0,-0.873015873015873,-0.5813492063492064,-0.6547619047619048,-0.24206349206349206,-0.9047619047619048,-0.6726190476190477,-0.2996031746031746,-0.3968253968253968,-0.0873015873015873,-0.6904761904761905,-0.35714285714285715,0.0,-1.0,-1.0,-0.8809523809523809,-0.5952380952380952,-0.9047619047619048,-0.6607142857142857,-0.251984126984127,-0.3492063492063492,-0.7380952380952381,-0.3968253968253968,0.0,-0.4444444444444444,-0.0,-0.0873015873015873,-1.0,-0.8809523809523809,-0.6190476190476191,-0.2261904761904762,-0.6785714285714286,-0.3134920634920635,0.0873015873015873,-0.4444444444444444,-0.0,-0.0873015873015873,0.4444444444444444,-0.8809523809523809,-0.6190476190476191,-0.2261904761904762,-0.3134920634920635,0.1746031746031746,-0.0,0.4722222222222222,-0.6190476190476191,-0.2261904761904762,0.2619047619047619,0.1746031746031746,0.5833333333333334,-0.2261904761904762,0.2619047619047619,0.7222222222222222,0.2619047619047619,0.75,0.75,1.0
[6. 5. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9404761904761905,-1.0,-1.0,-1.0,-0.9007936507936508,-1.0,-0.8531746031746031,-0.6031746031746031,-0.49206349206349204,-1.0,-1.0,-1.0,-0.9007936507936508,-1.0,-1.0,-0.8531746031746031,-0.6031746031746031,-0.7976190476190477,-0.49206349206349204,0.0,-1.0,-0.7976190476190477,-0.49206349206349204,-0.36507936507936506,0.0,0.1626984126984127,-1.0,-1.0,-1.0,-0.8809523809523809,-0.6587301587301587,-1.0,-0.8373015873015873,-0.5595238095238095,-0.44576719576719576,-0.08134920634920635,-0.7876984126984127,-0.44576719576719576,-0.08134920634920635,0.08134920634920635,0.5753968253968254,-0.4126984126984127,0.0,0.5317460317460317,-1.0,-1.0,-0.876984126984127,-0.6507936507936508,-0.8412698412698413,-0.5595238095238095,-0.2222222222222222,-0.07407407407407407,-0.45634920634920634,-0.07407407407407407,0.4444444444444444,0.0,0.3968253968253968,0.45634920634920634,-1.0,-0.8412698412698413,-0.5925925925925926,-0.28174603174603174,-0.5,-0.14814814814814814,0.35714285714285715,-0.0,0.35714285714285715,0.49404761904761907,0.875,-0.8015873015873016,-0.5,-0.14814814814814814,-0.0,0.35714285714285715,0.5317460317460317,0.9166666666666666,-0.3968253968253968,-0.0,0.35714285714285715,0.5317460317460317,0.9166666666666666,0.1626984126984127,0.5317460317460317,0.9166666666666666,0.7142857142857143,0.9166666666666666,1.0,1.0
[6. 5. 2. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9603174603174603,-1.0,-0.9206349206349206,-0.7936507936507936,-0.7301587301587301,-1.0,-1.0,-1.0,-0.9603174603174603,-1.0,-1.0,-0.9206349206349206,-0.7698412698412699,-0.8809523809523809,-0.7063492063492064,-0.3968253968253968,-1.0,-0.8809523809523809,-0.6825396825396826,-0.6190476190476191,-0.3253968253968254,-0.2261904761904762,-1.0,-1.0,-1.0,-0.9365079365079365,-0.8015873015873016,-1.0,-0.9047619047619048,-0.7400793650793651,-0.6785714285714286,-0.4166666666666667,-0.873015873015873,-0.6607142857142857,-0.3551587301587302,-0.3134920634920635,0.1746031746031746,-0.6547619047619048,-0.3492063492063492,0.0873015873015873,-1.0,-1.0,-0.9285714285714286,-0.7916666666666666,-0.9047619047619048,-0.7380952380952381,-0.49404761904761907,-0.4444444444444444,-0.6726190476190477,-0.3968253968253968,0.0,-0.3968253968253968,0.0,-0.0873015873015873,-1.0,-0.9047619047619048,-0.7380952380952381,-0.4880952380952381,-0.6904761904761905,-0.4444444444444444,-0.0873015873015873,-0.35714285714285715,-0.0,-0.0,0.4444444444444444,-0.8809523809523809,-0.6785714285714286,-0.4007936507936508,-0.35714285714285715,-0.0,0.0873015873015873,0.5833333333333334,-0.6190476190476191,-0.3134920634920635,0.0873015873015873,0.0873015873015873,0.6111111111111112,-0.2261904761904762,0.1746031746031746,0.6111111111111112,0.2619047619047619,0.7222222222222222,0.75,1.0
[6. 6. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8412698412698413,-0.8174603174603174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8412698412698413,-1.0,-0.8174603174603174,-0.3968253968253968,-1.0,-1.0,-0.8174603174603174,-0.7936507936507936,-0.3968253968253968,-0.3253968253968254,-1.0,-1.0,-1.0,-1.0,-0.8412698412698413,-1.0,-1.0,-0.8174603174603174,-0.7936507936507936,-0.3968253968253968,-1.0,-0.7936507936507936,-0.3968253968253968,-0.3253968253968254,0.2619047619047619,-0.7698412698412699,-0.3253968253968254,0.2619047619047619,-1.0,-1.0,-1.0,-0.8928571428571429,-1.0,-0.8809523809523809,-0.5595238095238095,-0.5079365079365079,-0.8690476190476191,-0.5079365079365079,0.0873015873015873,-0.45634920634920634,0.0873015873015873,0.0,-1.0,-1.0,-0.8809523809523809,-0.6190476190476191,-0.8690476190476191,-0.5753968253968254,-0.0873015873015873,-0.5317460317460317,-0.0873015873015873,-0.0,0.5555555555555556,-1.0,-0.8690476190476191,-0.5753968253968254,-0.5317460317460317,-0.0873015873015873,-0.0,0.6111111111111112,-0.8571428571428571,-0.5317460317460317,-0.0873015873015873,-0.0,0.6111111111111112,-0.4880952380952381,-0.0,0.6111111111111112,0.0873015873015873,0.6111111111111112,0.7222222222222222,1.0
[7. 1. 1. 1. 1. 1. 1. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9880952380952381,-0.9523809523809523,-0.8809523809523809,-0.7857142857142857,-0.6190476190476191,-0.4444444444444444,-0.06349206349206349,-1.0,-0.9880952380952381,-0.9523809523809523,-0.8809523809523809,-0.9206349206349206,-0.7857142857142857,-0.6190476190476191,-0.4444444444444444,-0.2261904761904762,-0.06349206349206349,0.4444444444444444,-0.4365079365079365,-0.2261904761904762,-0.06349206349206349,0.36507936507936506,0.4444444444444444,0.8015873015873016,-1.0,-0.9206349206349206,-0.7857142857142857,-0.6190476190476191,-0.4444444444444444,-0.4365079365079365,-0.2261904761904762,-0.06349206349206349,0.36507936507936506,0.4444444444444444,0.2619047619047619,0.36507936507936506,0.4444444444444444,0.8015873015873016,1.0,0.7619047619047619,0.8015873015873016,1.0,-0.6944444444444444,-0.4365079365079365,-0.2261904761904762,-0.06349206349206349,0.2619047619047619,0.36507936507936506,0.4444444444444444,0.8015873015873016,0.7619047619047619,0.8015873015873016,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.3055555555555556,0.40476190476190477,0.7619047619047619,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,0.6388888888888888,0.6785714285714286,0.7420634920634921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[7. 2. 1. 1. 1. 1. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9936507936507937,-0.9777777777777777,-0.9603174603174603,-1.0,-0.9623015873015873,-0.9063492063492063,-0.85,-0.7722222222222223,-0.6857142857142857,-0.5746031746031746,-0.34285714285714286,-1.0,-0.9623015873015873,-0.8992063492063492,-0.8277777777777777,-0.8690476190476191,-0.7523809523809524,-0.6444444444444445,-0.5206349206349207,-0.41785714285714287,-0.2746031746031746,0.12698412698412698,-0.5,-0.3543650793650794,-0.20634920634920634,0.06507936507936508,0.1984126984126984,0.5277777777777778,-1.0,-0.8690476190476191,-0.7325396825396825,-0.6031746031746031,-0.4666666666666667,-0.5,-0.3543650793650794,-0.20634920634920634,0.06507936507936508,0.1984126984126984,0.0,0.14444444444444443,0.2698412698412698,0.5277777777777778,0.8809523809523809,0.49206349206349204,0.5912698412698413,0.8809523809523809,-0.6527777777777778,-0.45634920634920634,-0.2908730158730159,-0.1380952380952381,0.0,0.14444444444444443,0.2698412698412698,0.5277777777777778,0.49206349206349204,0.5912698412698413,0.8809523809523809,0.8412698412698413,0.9047619047619048,1.0,-0.17857142857142858,0.0,0.1523809523809524,0.2857142857142857,0.44642857142857145,0.5634920634920635,0.8809523809523809,0.8412698412698413,0.9047619047619048,1.0,1.0,0.3253968253968254,0.44642857142857145,0.5555555555555556,0.7876984126984127,0.873015873015873,1.0,1.0,0.7936507936507936,0.8412698412698413,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
